Country_From,Country_to,Distance,Gravity,Flow(log),Flow(Fij + Fji),Offset,Offset (abs),GDP A,GDP B,GDP Diff,GDP Diff(abs),Latitude_from,Longitude_from,Latitude_to,Longitude_to,pop_from,pop_to
FI,SN,6148,20026.83125,3.610917913,37,5.909749394,5.909749394,43090.24751,958.0737379,42132.17377,42132.17377,61.92411,25.748151,14.497401,-14.452362,5495096,15411614
FI,AM,2607,21137.24203,4.369447852,79,5.999871878,5.999871878,43090.24751,3606.152057,39484.09545,39484.09545,61.92411,25.748151,40.069099,45.038189,5495096,2924816
FI,CO,10049,23664.61836,5.023880521,152,6.011239679,6.011239679,43090.24751,5805.605335,37284.64218,37284.64218,61.92411,25.748151,4.570868,-74.297333,5495096,48653419
FI,KG,3883,19814.97137,4.094344562,60,6.012213541,6.012213541,43090.24751,1077.036174,42013.21134,42013.21134,61.92411,25.748151,41.20438,74.766098,5495096,6082700
FI,ZM,8348,11693.64012,1.386294361,4,6.025200311,6.025200311,43090.24751,1178.387905,41911.85961,41911.85961,61.92411,25.748151,-13.133897,27.849332,5495096,16591390
FI,MG,8920,15367.61323,2.944438979,19,6.047959505,6.047959505,43090.24751,401.3188701,42688.92864,42688.92864,61.92411,25.748151,-18.766947,46.869107,5495096,24894551
FI,MZ,9593,15387.20333,3.63758616,38,6.178351869,6.178351869,43090.24751,382.0693304,42708.17818,42708.17818,61.92411,25.748151,-18.665695,35.529562,5495096,28829476
FI,BJ,6282,13531.8544,3.33220451,28,6.248833019,6.248833019,43090.24751,789.4404107,42300.8071,42300.8071,61.92411,25.748151,9.30769,2.315834,5495096,10872298
FI,BI,7017,10498.19287,2.302585093,10,6.307095695,6.307095695,43090.24751,285.7274421,42804.52007,42804.52007,61.92411,25.748151,-3.373056,29.918886,5495096,10524117
FI,RW,6807,12632.97928,4.369447852,79,6.51459759,6.51459759,43090.24751,702.8356016,42387.41191,42387.41191,61.92411,25.748151,-1.940278,29.873888,5495096,11917508
FI,ZW,8586,10760.49688,3.583518938,36,6.525736045,6.525736045,43090.24751,1008.597331,42081.65018,42081.65018,61.92411,25.748151,-19.015438,29.154857,5495096,16150362
FI,DO,8491,7254.616418,2.890371758,18,6.788313446,6.788313446,43090.24751,6722.223536,36368.02397,36368.02397,61.92411,25.748151,18.735693,-70.162651,5495096,10648791
FI,TG,6324,9341.697196,4.262679877,71,6.796139399,6.796139399,43090.24751,578.4616936,42511.78582,42511.78582,61.92411,25.748151,8.619543,0.824782,5495096,7606374
FI,GT,9922,8273.372559,3.63758616,38,6.798845848,6.798845848,43090.24751,4146.744129,38943.50338,38943.50338,61.92411,25.748151,15.783471,-90.230759,5495096,16582469
FI,HT,8601,7202.063567,3.091042453,22,6.833702138,6.833702138,43090.24751,739.5954363,42350.65207,42350.65207,61.92411,25.748151,18.971187,-72.285215,5495096,10847334
FI,CL,13428,4878.64018,1.098612289,3,6.844732437,6.844732437,43090.24751,13792.92605,29297.32146,29297.32146,61.92411,25.748151,-35.675147,-71.542969,5495096,17909754
FI,PE,11812,11185.48055,5.65248918,285,6.880011103,6.880011103,43090.24751,6045.650077,37044.59743,37044.59743,61.92411,25.748151,-9.189967,-75.015152,5495096,31773839
FI,LA,7688,5616.243843,2.079441542,8,6.890248658,6.890248658,43090.24751,2353.152875,40737.09464,40737.09464,61.92411,25.748151,19.85627,102.495496,5495096,6758353
FI,KH,8383,11016.77344,5.655991811,286,6.895874031,6.895874031,43090.24751,1269.907238,41820.34027,41820.34027,61.92411,25.748151,12.565679,104.990963,5495096,15762370
FI,SL,6591,8362.521912,4.33073334,76,6.919794352,6.919794352,43090.24751,496.0494634,42594.19805,42594.19805,61.92411,25.748151,8.460555,-11.779889,5495096,7396190
FI,CG,7166,4902.771594,1.791759469,6,6.971464607,6.971464607,43090.24751,1528.24483,41562.00268,41562.00268,61.92411,25.748151,-0.228021,15.827659,5495096,5125821
FI,EC,10733,6986.148649,4.59511985,99,7.149846339,7.149846339,43090.24751,5968.984138,37121.26337,37121.26337,61.92411,25.748151,-1.831239,-78.183406,5495096,16385068
FI,MN,5233,5430.000668,3.737669618,42,7.238960111,7.238960111,43090.24751,3686.451698,39403.79581,39403.79581,61.92411,25.748151,46.862496,103.846656,5495096,3027398
FI,LR,6706,5039.247213,3.951243719,52,7.354211988,7.354211988,43090.24751,455.3707414,42634.87677,42634.87677,61.92411,25.748151,6.428055,-9.429499,5495096,4613823
FI,HN,9816,4645.342771,3.850147602,47,7.416399887,7.416399887,43090.24751,2361.15762,40729.08989,40729.08989,61.92411,25.748151,15.199999,-86.241905,5495096,9112867
FI,PA,9917,2014.744187,0,1,7.520420558,7.520420558,43090.24751,13680.23601,29410.0115,29410.0115,61.92411,25.748151,8.537981,-80.782127,5495096,4034119
FI,BO,11697,3908.645277,4.532599493,93,7.718708913,7.718708913,43090.24751,3104.956089,39985.29142,39985.29142,61.92411,25.748151,-16.290154,-63.588653,5495096,10887882
FI,NA,9143,1456.987454,0,1,7.844541874,7.844541874,43090.24751,4140.461932,38949.78558,38949.78558,61.92411,25.748151,-22.95764,18.49041,5495096,2479713
FI,CR,10064,2355.500384,2.708050201,15,7.878565506,7.878565506,43090.24751,11824.6381,31265.60941,31265.60941,61.92411,25.748151,9.748917,-83.753428,5495096,4857274
FI,NI,9962,3043.748674,4.912654886,136,8.041003051,8.041003051,43090.24751,2151.382047,40938.86546,40938.86546,61.92411,25.748151,12.865416,-85.207229,5495096,6149928
FI,SV,9939,3154.707145,5.497168225,244,8.116228101,8.116228101,43090.24751,4223.584579,38866.66293,38866.66293,61.92411,25.748151,13.794185,-88.89653,5495096,6344722
FI,PY,11984,2300.066596,4.110873864,61,8.168853058,8.168853058,43090.24751,4080.204644,39010.04287,39010.04287,61.92411,25.748151,-23.442503,-58.443832,5495096,6725308
FI,LS,9896,1105.321905,1.098612289,3,8.329462357,8.329462357,43090.24751,998.1343716,42092.11314,42092.11314,61.92411,25.748151,-29.609988,28.233608,5495096,2203821
FI,SR,8886,347.3279523,1.386294361,4,9.541731263,9.541731263,43090.24751,6484.432731,36605.81478,36605.81478,61.92411,25.748151,3.919305,-56.027783,5495096,558368
FI,TL,11420,477.8027419,3.401197382,30,9.605542311,9.605542311,43090.24751,2102,40988.24751,40988.24751,61.92411,25.748151,-8.874217,125.727539,5495096,1268671
FI,SB,13083,172.0076074,2.079441542,8,10.37612832,10.37612832,43090.24751,2005.483643,41084.76387,41084.76387,61.92411,25.748151,-9.64571,160.156194,5495096,599419
FI,WS,14204,47.50326073,4.007333185,55,12.02908006,12.02908006,43090.24751,4027.76137,39062.48614,39062.48614,61.92411,25.748151,-13.759029,-172.104629,5495096,195125
FJ,VN,8499,1153434.573,0,1,1.170413435,1.170413435,5153.351544,2185.690282,2967.661262,2967.661262,-16.578193,179.414413,14.058324,108.277199,898760,92701100
FJ,PH,7238,1772523.12,2.302585093,10,1.178139528,1.178139528,5153.351544,2951.071929,2202.279615,2202.279615,-16.578193,179.414413,12.879721,121.774017,898760,103320222
FJ,KH,8699,187208.9432,0,1,2.988687454,2.988687454,5153.351544,1269.907238,3883.444306,3883.444306,-16.578193,179.414413,12.565679,104.990963,898760,15762370
FJ,PE,11079,232654.9523,1.386294361,4,3.034688961,3.034688961,5153.351544,6045.650077,-892.298533,892.298533,-16.578193,179.414413,-9.189967,-75.015152,898760,31773839
FJ,UA,15449,169472.9267,0,1,3.088219601,3.088219601,5153.351544,2185.728031,2967.623513,2967.623513,-16.578193,179.414413,48.379433,31.16558,898760,45004645
FJ,TJ,12921,47023.17569,0,1,4.370272211,4.370272211,5153.351544,795.8438644,4357.50768,4357.50768,-16.578193,179.414413,38.861034,71.276093,898760,8734951
FJ,NI,10953,46073.11666,0,1,4.390683163,4.390683163,5153.351544,2151.382047,3001.969497,3001.969497,-16.578193,179.414413,12.865416,-85.207229,898760,6149928
FJ,PY,12283,40063.32688,0,1,4.530451416,4.530451416,5153.351544,4080.204644,1073.1469,1073.1469,-16.578193,179.414413,-23.442503,-58.443832,898760,6725308
FJ,SL,18311,19825.66071,0,1,5.233935697,5.233935697,5153.351544,496.0494634,4657.302081,4657.302081,-16.578193,179.414413,8.460555,-11.779889,898760,7396190
FR,CN,8337,1326905533,0,1,-5.877447332,5.877447332,36854.96828,8123.180873,28731.78741,28731.78741,46.227638,2.213749,35.86166,104.195397,66896109,1378665000
FR,IN,6648,2004301377,4.94875989,141,-5.349854892,5.349854892,36854.96828,1709.387921,35145.58036,35145.58036,46.227638,2.213749,20.593684,78.96288,66896109,1324171354
FR,TR,2628,770167415.6,3.044522438,21,-4.755130142,4.755130142,36854.96828,10787.60934,26067.35894,26067.35894,46.227638,2.213749,38.963745,35.243322,66896109,79512426
FR,US,6194,563420174.5,3.17805383,24,-4.417183024,4.417183024,36854.96828,57466.78711,-20611.81883,20611.81883,46.227638,2.213749,37.09024,-95.712891,66896109,323127513
FR,UA,2050,716391585.3,4.691347882,109,-4.369927507,4.369927507,36854.96828,2185.728031,34669.24025,34669.24025,46.227638,2.213749,48.379433,31.16558,66896109,45004645
FR,EG,3177,634201107.9,4.234106505,69,-4.334921677,4.334921677,36854.96828,3514.490097,33340.47818,33340.47818,46.227638,2.213749,26.820553,30.802498,66896109,95688681
FR,NG,4672,570011927.6,5.241747015,189,-4.036807163,4.036807163,36854.96828,2177.98517,34676.98311,34676.98311,46.227638,2.213749,9.081999,8.675277,66896109,185989640
FR,BR,8583,188564772,1.791759469,6,-3.585931561,3.585931561,36854.96828,8649.948492,28205.01979,28205.01979,46.227638,2.213749,-14.235004,-51.92528,66896109,207652865
FR,PK,5970,362632840.1,5.703782475,300,-3.496775097,3.496775097,36854.96828,1468.192946,35386.77533,35386.77533,46.227638,2.213749,30.375321,69.345116,66896109,193203476
FR,BG,1771,152026949.5,1.945910149,7,-3.341266208,3.341266208,36854.96828,7350.795801,29504.17248,29504.17248,46.227638,2.213749,42.733883,25.48583,66896109,7127822
FR,IQ,3861,166945309.1,3.496507561,33,-3.140331959,3.140331959,36854.96828,4609.600694,32245.36759,32245.36759,46.227638,2.213749,33.223191,43.679291,66896109,37202572
FR,BA,1371,125162893.6,2.708050201,15,-3.002052629,3.002052629,36854.96828,4708.718261,32146.25002,32146.25002,46.227638,2.213749,43.915886,17.679076,66896109,3516816
FR,CD,5928,149885168.2,4.564348191,96,-2.829694181,2.829694181,36854.96828,444.5053168,36410.46296,36410.46296,46.227638,2.213749,-4.038333,21.758664,66896109,78736153
FR,IL,3255,53965680.42,0,1,-2.675190785,2.675190785,36854.96828,37292.61222,-437.64394,437.64394,46.227638,2.213749,31.046051,34.851612,66896109,8547100
FR,ID,11574,130396664.1,5.129898715,169,-2.582977014,2.582977014,36854.96828,3570.294888,33284.67339,33284.67339,46.227638,2.213749,-0.789275,113.921327,66896109,261115456
FR,TD,4177,55413576.02,0.693147181,2,-2.570000789,2.570000789,36854.96828,664.2956519,36190.67263,36190.67263,46.227638,2.213749,15.454166,18.732207,66896109,14452543
FR,CI,4723,71062179.5,2.708050201,15,-2.435991852,2.435991852,36854.96828,1526.197175,35328.77111,35328.77111,46.227638,2.213749,7.539989,-5.54708,66896109,23695919
FR,ZA,7019,75915603.49,3.688879454,40,-2.315746057,2.315746057,36854.96828,5273.59388,31581.3744,31581.3744,46.227638,2.213749,-30.559482,22.937506,66896109,55908865
FR,MX,9217,100431404.4,5.393627546,220,-2.271774462,2.271774462,36854.96828,8201.306253,28653.66203,28653.66203,46.227638,2.213749,23.634501,-102.552784,66896109,127540423
FR,AF,5625,73271425.4,3.871201011,48,-2.245661745,2.245661745,36854.96828,561.7787463,36293.18953,36293.18953,46.227638,2.213749,33.93911,67.709953,66896109,34656032
FR,AL,1583,76779125.49,4.127134385,62,-2.243808187,2.243808187,36854.96828,4146.89625,32708.07203,32708.07203,46.227638,2.213749,41.153332,20.168331,66896109,2876101
FR,MD,1982,60487622.5,2.944438979,19,-2.229972273,2.229972273,36854.96828,1900.201479,34954.7668,34954.7668,46.227638,2.213749,47.411631,28.369885,66896109,3552000
FR,YE,5294,65840569.94,3.80666249,45,-2.150986628,2.150986628,36854.96828,990.334774,35864.63351,35864.63351,46.227638,2.213749,15.552727,48.516388,66896109,27584213
FR,BF,4022,77110317.32,5.081404365,161,-2.066844749,2.066844749,36854.96828,649.7304837,36205.2378,36205.2378,46.227638,2.213749,12.238333,-1.561593,66896109,18646433
FR,TZ,7017,75501486.57,5.323009979,205,-1.999865969,1.999865969,36854.96828,879.193814,35975.77447,35975.77447,46.227638,2.213749,-6.369028,34.888822,66896109,55572201
FR,MM,8957,44097102.02,2.63905733,14,-1.971936153,1.971936153,36854.96828,1275.017608,35579.95067,35579.95067,46.227638,2.213749,21.913965,95.956223,66896109,52885223
FR,GH,4787,82343005.29,5.983936281,397,-1.961061316,1.961061316,36854.96828,1513.461034,35341.50725,35341.50725,46.227638,2.213749,7.946527,-1.023194,66896109,28206728
FR,ML,4116,71055556.11,5.897153868,364,-1.83011455,1.83011455,36854.96828,780.5071109,36074.46117,36074.46117,46.227638,2.213749,17.570692,-3.996166,66896109,17994837
FR,CM,5077,60831582.14,5.117993812,167,-1.822766432,1.822766432,36854.96828,1032.648722,35822.31956,35822.31956,46.227638,2.213749,7.369722,12.354722,66896109,23439189
FR,JO,3404,54590883.72,4.584967479,98,-1.815774906,1.815774906,36854.96828,4087.937517,32767.03076,32767.03076,46.227638,2.213749,30.585164,36.238414,66896109,9455802
FR,UG,6077,75152687.91,6.276643489,532,-1.81408868,1.81408868,36854.96828,615.3088032,36239.65948,36239.65948,46.227638,2.213749,1.373333,32.290275,66896109,41487965
FR,VN,10152,60170348.55,5.556828062,259,-1.728478545,1.728478545,36854.96828,2185.690282,34669.278,34669.278,46.227638,2.213749,14.058324,108.277199,66896109,92701100
FR,KE,6392,79345952.53,7.358830898,1570,-1.662818036,1.662818036,36854.96828,1455.359765,35399.60852,35399.60852,46.227638,2.213749,-0.023559,37.906193,66896109,48461567
FR,SN,4198,58501110.81,5.780743516,324,-1.657810893,1.657810893,36854.96828,958.0737379,35896.89454,35896.89454,46.227638,2.213749,14.497401,-14.452362,66896109,15411614
FR,NP,7303,36352824.68,3.526360525,34,-1.6102669,1.6102669,36854.96828,729.5325011,36125.43578,36125.43578,46.227638,2.213749,28.394857,84.124008,66896109,28982771
FR,AZ,3832,44473452.98,5.081404365,161,-1.516500108,1.516500108,36854.96828,3876.936433,32978.03185,32978.03185,46.227638,2.213749,40.143105,47.576927,66896109,9762274
FR,CO,8615,43853439.24,5.549076085,257,-1.413624533,1.413624533,36854.96828,5805.605335,31049.36295,31049.36295,46.227638,2.213749,4.570868,-74.297333,66896109,48653419
FR,PH,10831,58918146.62,7.512071246,1830,-1.336041064,1.336041064,36854.96828,2951.071929,33903.89635,33903.89635,46.227638,2.213749,12.879721,121.774017,66896109,103320222
FR,LB,3221,38730494.01,5.407171771,223,-1.316353975,1.316353975,36854.96828,7914.004677,28940.9636,28940.9636,46.227638,2.213749,33.854721,35.862285,66896109,6006668
FR,SO,6561,22250666.23,2.63905733,14,-1.287914037,1.287914037,36854.96828,434.2088097,36420.75947,36420.75947,46.227638,2.213749,5.152149,46.199616,66896109,14317996
FR,BJ,4671,33335154.38,5.342334252,209,-1.178655422,1.178655422,36854.96828,789.4404107,36065.52787,36065.52787,46.227638,2.213749,9.30769,2.315834,66896109,10872298
FR,MZ,8774,25051996.74,4.919980926,137,-0.973224277,0.973224277,36854.96828,382.0693304,36472.89895,36472.89895,46.227638,2.213749,-18.665695,35.529562,66896109,28829476
FR,BI,6255,17994173.24,3.295836866,27,-0.950831958,0.950831958,36854.96828,285.7274421,36569.24084,36569.24084,46.227638,2.213749,-3.373056,29.918886,66896109,10524117
FR,GE,3460,20783078.14,4.17438727,65,-0.928038601,0.928038601,36854.96828,3853.649904,33001.31838,33001.31838,46.227638,2.213749,42.315407,43.356892,66896109,3719300
FR,ZM,7481,19831899.84,4.025351691,56,-0.909501196,0.909501196,36854.96828,1178.387905,35676.58038,35676.58038,46.227638,2.213749,-13.133897,27.849332,66896109,16591390
FR,MW,7470,21688825.33,4.682131227,108,-0.874248492,0.874248492,36854.96828,300.7948251,36554.17345,36554.17345,46.227638,2.213749,-13.254308,34.301525,66896109,18091575
FR,MG,8619,22417717.61,4.859812404,129,-0.873551626,0.873551626,36854.96828,401.3188701,36453.64941,36453.64941,46.227638,2.213749,-18.766947,46.869107,66896109,24894551
FR,SL,4687,22522625.21,5.159055299,174,-0.821377896,0.821377896,36854.96828,496.0494634,36358.91882,36358.91882,46.227638,2.213749,8.460555,-11.779889,66896109,7396190
FR,ZW,7781,17844824.8,3.951243719,52,-0.818000122,0.818000122,36854.96828,1008.597331,35846.37095,35846.37095,46.227638,2.213749,-19.015438,29.154857,66896109,16150362
FR,RW,6090,21495706.55,5.472270674,238,-0.715214126,0.715214126,36854.96828,702.8356016,36152.13268,36152.13268,46.227638,2.213749,-1.940278,29.873888,66896109,11917508
FR,TG,4676,23271776.02,6.079933195,437,-0.679174068,0.679174068,36854.96828,578.4616936,36276.50659,36276.50659,46.227638,2.213749,8.619543,0.824782,66896109,7606374
FR,TJ,5340,20491739.06,6.033086222,417,-0.560853389,0.560853389,36854.96828,795.8438644,36059.12442,36059.12442,46.227638,2.213749,38.861034,71.276093,66896109,8734951
FR,AM,3438,16553417.28,4.941642423,140,-0.55474861,0.55474861,36854.96828,3606.152057,33248.81622,33248.81622,46.227638,2.213749,40.069099,45.038189,66896109,2924816
FR,HT,7343,13457885.04,4.234106505,69,-0.482120751,0.482120751,36854.96828,739.5954363,36115.37284,36115.37284,46.227638,2.213749,18.971187,-72.285215,66896109,10847334
FR,GT,9001,13692051.64,4.465908119,87,-0.455339337,0.455339337,36854.96828,4146.744129,32708.22415,32708.22415,46.227638,2.213749,15.783471,-90.230759,66896109,16582469
FR,KG,5503,13436873.54,4.553876892,95,-0.419816478,0.419816478,36854.96828,1077.036174,35777.93211,35777.93211,46.227638,2.213749,41.20438,74.766098,66896109,6082700
FR,DO,7183,13806685.38,4.709530201,111,-0.417399694,0.417399694,36854.96828,6722.223536,30132.74474,30132.74474,46.227638,2.213749,18.735693,-70.162651,66896109,10648791
FR,PE,10218,20358170.71,6.848005275,942,-0.399516484,0.399516484,36854.96828,6045.650077,30809.3182,30809.3182,46.227638,2.213749,-9.189967,-75.015152,66896109,31773839
FR,CL,11558,8968609.155,2.708050201,15,-0.3661672,0.3661672,36854.96828,13792.92605,23062.04223,23062.04223,46.227638,2.213749,-35.675147,-71.542969,66896109,17909754
FR,LR,4837,13191968.72,5.379897354,217,-0.244515834,0.244515834,36854.96828,455.3707414,36399.59754,36399.59754,46.227638,2.213749,6.428055,-9.429499,66896109,4613823
FR,EC,9320,12618777.46,5.529429088,252,-0.171689396,0.171689396,36854.96828,5968.984138,30885.98414,30885.98414,46.227638,2.213749,-1.831239,-78.183406,66896109,16385068
FR,CG,5928,9757709.937,4.189654742,66,-0.169057109,0.169057109,36854.96828,1528.24483,35326.72345,35326.72345,46.227638,2.213749,-0.228021,15.827659,66896109,5125821
FR,HN,8811,7852455.56,4.753590191,116,0.155296321,0.155296321,36854.96828,2361.15762,34493.81066,34493.81066,46.227638,2.213749,15.199999,-86.241905,66896109,9112867
FR,KH,9995,10554964.54,6.794586581,893,0.247222421,0.247222421,36854.96828,1269.907238,35585.06104,35585.06104,46.227638,2.213749,12.565679,104.990963,66896109,15762370
FR,LA,9336,5187045.335,3.496507561,33,0.331170074,0.331170074,36854.96828,2353.152875,34501.81541,34501.81541,46.227638,2.213749,19.85627,102.495496,66896109,6758353
FR,BO,9935,7379187.072,5.624017506,277,0.382800584,0.382800584,36854.96828,3104.956089,33750.01219,33750.01219,46.227638,2.213749,-16.290154,-63.588653,66896109,10887882
FR,PA,8653,3604260.36,2.079441542,8,0.426039885,0.426039885,36854.96828,13680.23601,23174.73227,23174.73227,46.227638,2.213749,8.537981,-80.782127,66896109,4034119
FR,CR,8918,4085625.21,3.891820298,49,0.644950914,0.644950914,36854.96828,11824.6381,25030.33018,25030.33018,46.227638,2.213749,9.748917,-83.753428,66896109,4857274
